"title","name","role"
"The Tax Collector(2020)","Shia LaBeouf(9471)","actor"
"The Tax Collector(2020)","Jose Conejo Martin(0146)","actor"
"The Tax Collector(2020)","David Ayer(3742)","director"
"The Tax Collector(2020)","Matthew Antoun(2046)","producer"
"The Tax Collector(2020)","Chris Long(4710)","producer"
"The Tax Collector(2020)","Tyler Thompson(0821)","producer"
"The Tax Collector(2020)","Michael Yezerski(0076)","composer"
"The United States vs. Billie Holiday(2021)","Joe Roth(5387)","producer"
"The United States vs. Billie Holiday(2021)","Andra Day(3531)","actress"
"The United States vs. Billie Holiday(2021)","Trevante Rhodes(8990)","actor"
"The United States vs. Billie Holiday(2021)","Garrett Hedlund(0560)","actor"
"The United States vs. Billie Holiday(2021)","Natasha Lyonne(5169)","actress"
"The United States vs. Billie Holiday(2021)","Lee Daniels(0005)","director"
"The United States vs. Billie Holiday(2021)","Suzan-Lori Parks(3016)","writer"
"The United States vs. Billie Holiday(2021)","Johann Hari(8635)","writer"
"The United States vs. Billie Holiday(2021)","Jordan Fudge(8162)","producer"
"The United States vs. Billie Holiday(2021)","Jeff Kirschenbaum(6929)","producer"
"Quo Vadis, Aida?(2020)","Jaroslaw Kaminski(6722)","editor"
"Quo Vadis, Aida?(2020)","Jasna Djuricic(5668)","actress"
"Quo Vadis, Aida?(2020)","Izudin Bajrovic(8081)","actor"
"Quo Vadis, Aida?(2020)","Boris Ler(3678)","actor"
"Quo Vadis, Aida?(2020)","Dino Bajrovic(9804)","actor"
"Quo Vadis, Aida?(2020)","Jasmila Zbanic(0092)","director"
"Quo Vadis, Aida?(2020)","Hasan Nuhanovic(5951)","writer"
"Quo Vadis, Aida?(2020)","Damir Ibrahimovich(1430)","producer"
"Quo Vadis, Aida?(2020)","Antoni Lazarkiewicz(3322)","composer"
"Quo Vadis, Aida?(2020)","Christine A. Maier(7427)","cinematographer"
"Buffaloed(2019)","Mason Novick(9504)","producer"
"Buffaloed(2019)","Zoey Deutch(4913)","actress"
"Buffaloed(2019)","Jai Courtney(1974)","actor"
"Buffaloed(2019)","Judy Greer(9460)","actress"
"Buffaloed(2019)","Jermaine Fowler(4664)","actor"
"Buffaloed(2019)","Tanya Wexler(3330)","director"
"Buffaloed(2019)","Brian Sacca(0943)","writer"
"Buffaloed(2019)","John Finemore(4081)","producer"
"Buffaloed(2019)","Jeffrey Katz(1874)","producer"
"Buffaloed(2019)","Bannor Michael MacGregor(4735)","producer"
"The Dead Don't Die(2019)","Affonso Gonçalves(8557)","editor"
"The Dead Don't Die(2019)","Bill Murray(0195)","actor"
"The Dead Don't Die(2019)","Adam Driver(5845)","actor"
"The Dead Don't Die(2019)","Tom Waits(1823)","actor"
"The Dead Don't Die(2019)","Chloë Sevigny(1721)","actress"
"The Dead Don't Die(2019)","Jim Jarmusch(0464)","director"
"The Dead Don't Die(2019)","Joshua Astrachan(0120)","producer"
"The Dead Don't Die(2019)","Carter Logan(3941)","producer"
"The Dead Don't Die(2019)","Sqürl(0423)","composer"
"The Dead Don't Die(2019)","Frederick Elmes(5695)","cinematographer"
"Ava(2020)","Bear McCreary(6970)","composer"
"Ava(2020)","Jessica Chastain(7113)","actress"
"Ava(2020)","John Malkovich(0518)","actor"
"Ava(2020)","Common(6669)","actor"
"Ava(2020)","Geena Davis(0133)","actress"
"Ava(2020)","Tate Taylor(3238)","director"
"Ava(2020)","Matthew Newton(8563)","writer"
"Ava(2020)","Kelly Carmichael(3710)","producer"
"Ava(2020)","Nicolas Chartier(1566)","producer"
"Ava(2020)","Dominic Rustam(5370)","producer"
"The French Dispatch(2021)","Steven Rales(2509)","producer"
"The French Dispatch(2021)","Benicio Del Toro(1125)","actor"
"The French Dispatch(2021)","Adrien Brody(4778)","actor"
"The French Dispatch(2021)","Tilda Swinton(2770)","actress"
"The French Dispatch(2021)","Léa Seydoux(4205)","actress"
"The French Dispatch(2021)","Wes Anderson(7572)","director"
"The French Dispatch(2021)","Roman Coppola(8910)","writer"
"The French Dispatch(2021)","Hugo Guinness(0453)","writer"
"The French Dispatch(2021)","Jason Schwartzman(5403)","writer"
"The French Dispatch(2021)","Jeremy Dawson(6154)","producer"
"One Child Nation(2019)","Nathan Halpern(8506)","composer"
"One Child Nation(2019)","Nanfu Wang(1599)","self"
"One Child Nation(2019)","Zaodi Wang(8557)","self"
"One Child Nation(2019)","Zhimei Wang(8568)","self"
"One Child Nation(2019)","Tunde Wang(8574)","self"
"One Child Nation(2019)","Jialing Zhang(8577)","director"
"One Child Nation(2019)","Christopher Clements(6207)","producer"
"One Child Nation(2019)","Julie Goldman(5821)","producer"
"One Child Nation(2019)","Carolyn Hepburn(4394)","producer"
"One Child Nation(2019)","Christoph Jörg(3661)","producer"
"The Biggest Little Farm(2018)","Chris Martin(7847)","cinematographer"
"The Biggest Little Farm(2018)","John Chester(2965)","self"
"The Biggest Little Farm(2018)","Molly Chester(7265)","self"
"The Biggest Little Farm(2018)","Todd(6987)","self"
"The Biggest Little Farm(2018)","Alan York(9287)","self"
"The Biggest Little Farm(2018)","Mark Monroe(8531)","writer"
"The Biggest Little Farm(2018)","Sandra Keats(7480)","producer"
"The Biggest Little Farm(2018)","Jeff Beal(3618)","composer"
"The Biggest Little Farm(2018)","Mallory Cunningham(0505)","cinematographer"
"The Biggest Little Farm(2018)","Benji Lanpher(0604)","cinematographer"
"Vampires vs. the Bronx(2020)","Blake McClure(5969)","cinematographer"
"Vampires vs. the Bronx(2020)","Jaden Michael(3271)","actor"
"Vampires vs. the Bronx(2020)","Gerald Jones III(4295)","actor"
"Vampires vs. the Bronx(2020)","Gregory Diaz IV(0636)","actor"
"Vampires vs. the Bronx(2020)","Sarah Gadon(0589)","actress"
"Vampires vs. the Bronx(2020)","Oz Rodriguez(4412)","director"
"Vampires vs. the Bronx(2020)","Blaise Hemingway(1984)","writer"
"Vampires vs. the Bronx(2020)","Lorne Michaels(4427)","producer"
"Vampires vs. the Bronx(2020)","Brooke Blair(8270)","composer"
"Vampires vs. the Bronx(2020)","Will Blair(7540)","composer"
"Eternals(2021)","Kevin Feige(0559)","producer"
"Eternals(2021)","Gemma Chan(0418)","actress"
"Eternals(2021)","Richard Madden(4635)","actor"
"Eternals(2021)","Angelina Jolie(1401)","actress"
"Eternals(2021)","Salma Hayek(0161)","actress"
"Eternals(2021)","Chloé Zhao(5482)","director"
"Eternals(2021)","Patrick Burleigh(2597)","writer"
"Eternals(2021)","Ryan Firpo(5716)","writer"
"Eternals(2021)","Kaz Firpo(3922)","writer"
"Eternals(2021)","Jack Kirby(6158)","writer"
"The Lost Daughter(2021)","Dickon Hinchliffe(5467)","composer"
"The Lost Daughter(2021)","Olivia Colman(9236)","actress"
"The Lost Daughter(2021)","Jessie Buckley(6580)","actress"
"The Lost Daughter(2021)","Dakota Johnson(4848)","actress"
"The Lost Daughter(2021)","Ed Harris(0438)","actor"
"The Lost Daughter(2021)","Maggie Gyllenhaal(0454)","director"
"The Lost Daughter(2021)","Elena Ferrante(3919)","writer"
"The Lost Daughter(2021)","Charles Dorfman(4500)","producer"
"The Lost Daughter(2021)","Osnat Handelsman-Keren(4496)","producer"
"The Lost Daughter(2021)","Talia Kleinhendler(2734)","producer"
"The Eyes of Tammy Faye(2021)","Gigi Pritzker(8133)","producer"
"The Eyes of Tammy Faye(2021)","Jessica Chastain(7113)","actress"
"The Eyes of Tammy Faye(2021)","Andrew Garfield(0449)","actor"
"The Eyes of Tammy Faye(2021)","Cherry Jones(7728)","actress"
"The Eyes of Tammy Faye(2021)","Vincent D'Onofrio(0352)","actor"
"The Eyes of Tammy Faye(2021)","Michael Showalter(5290)","director"
"The Eyes of Tammy Faye(2021)","Fenton Bailey(7259)","writer"
"The Eyes of Tammy Faye(2021)","Randy Barbato(3190)","writer"
"The Eyes of Tammy Faye(2021)","Abe Sylvia(3281)","writer"
"The Eyes of Tammy Faye(2021)","Kelly Carmichael(3710)","producer"
"The Hug(2018)","Nick Armstrong(6842)","actor"
"The Hug(2018)","Roman Dean George(3850)","actor"
"The Hug(2018)","Linda Weinrib(0557)","actress"
"The Hug(2018)","Justin Michael(5047)","actor"
"The Hug(2018)","Jack Bishop(6844)","director"
"The Hug(2018)","Justin Nijm(3235)","director"
"Ride Your Wave(2019)","Kiyoshi Hirose(9723)","editor"
"Ride Your Wave(2019)","Ryôta Katayose(5335)","actor"
"Ride Your Wave(2019)","Rina Kawaei(7587)","actress"
"Ride Your Wave(2019)","Honoka Matsumoto(9525)","actress"
"Ride Your Wave(2019)","Kentaro Ito(0501)","actor"
"Ride Your Wave(2019)","Masaaki Yuasa(2702)","director"
"Ride Your Wave(2019)","Reiko Yoshida(7089)","writer"
"Ride Your Wave(2019)","Eunyoung Choi(8444)","producer"
"Ride Your Wave(2019)","Yuka Okayasu(6842)","producer"
"Ride Your Wave(2019)","Michiru Oshima(1914)","composer"
"The Box(2018)","Travis Burnett(2322)","actor"
"The Box(2018)","Bonnie Soper(0061)","actress"
"The Box(2018)","Jessica Curtright(8891)","director"
"The Box(2018)","Santiago C. Tapia(1950)","director"
"The Box(2018)","David D. Moore(8025)","producer"
"The Box(2018)","Stephen Tringali(7078)","cinematographer"
"The Box(2018)","Jeffrey McHale(6731)","editor"
"Shang-Chi and the Legend of the Ten Rings(2021)","Kevin Feige(0559)","producer"
"Shang-Chi and the Legend of the Ten Rings(2021)","Simu Liu(5517)","actor"
"Shang-Chi and the Legend of the Ten Rings(2021)","Awkwafina(7144)","actress"
"Shang-Chi and the Legend of the Ten Rings(2021)","Tony Chiu-Wai Leung(4897)","actor"
"Shang-Chi and the Legend of the Ten Rings(2021)","Ben Kingsley(1426)","actor"
"Shang-Chi and the Legend of the Ten Rings(2021)","Destin Daniel Cretton(8774)","director"
"Shang-Chi and the Legend of the Ten Rings(2021)","Dave Callaham(9264)","writer"
"Shang-Chi and the Legend of the Ten Rings(2021)","Andrew Lanham(0131)","writer"
"Shang-Chi and the Legend of the Ten Rings(2021)","Steve Englehart(1680)","writer"
"Shang-Chi and the Legend of the Ten Rings(2021)","Jim Starlin(0687)","writer"
"Palm Springs(2020)","Becky Sloviter(4790)","producer"
"Palm Springs(2020)","Andy Samberg(6221)","actor"
"Palm Springs(2020)","Cristin Milioti(9662)","actress"
"Palm Springs(2020)","J.K. Simmons(9777)","actor"
"Palm Springs(2020)","Peter Gallagher(1251)","actor"
"Palm Springs(2020)","Max Barbakow(7317)","director"
"Palm Springs(2020)","Andy Siara(0791)","writer"
"Palm Springs(2020)","Chris Parker(2108)","producer"
"Palm Springs(2020)","Akiva Schaffer(6223)","producer"
"Palm Springs(2020)","Dylan Sellers(3346)","producer"
"Better Days(2019)","Jiuyue Xi(9323)","writer"
"Better Days(2019)","Dongyu Zhou(2296)","actress"
"Better Days(2019)","Jackson Yee(5393)","actor"
"Better Days(2019)","Fang Yin(9055)","actor"
"Better Days(2019)","Ye Zhou(4812)","actress"
"Better Days(2019)","Derek Tsang(9124)","director"
"Better Days(2019)","Wing-Sum Lam(8735)","writer"
"Better Days(2019)","Yuan Li(0396)","writer"
"Better Days(2019)","Yimeng Xu(3521)","writer"
"Better Days(2019)","Nan Chen(2416)","writer"
"Autonomy(2019)","Johnny Ching(5471)","cinematographer"
"Autonomy(2019)","Eddie Alterman(9641)","self"
"Autonomy(2019)","Malcolm Gladwell(1656)","self"
"Autonomy(2019)","Ray Magliozzi(7136)","self"
"Autonomy(2019)","Andy Schaudt(1095)","self"
"Autonomy(2019)","Alex Horwitz(0630)","director"
"Autonomy(2019)","Christopher Boyd(2499)","producer"
"Autonomy(2019)","Nicholas Cambata(7301)","producer"
"Autonomy(2019)","Kevin Mann(9343)","producer"
"Autonomy(2019)","Jeff Schneider(6369)","composer"
"King Richard(2021)","Robert Elswit(5696)","cinematographer"
"King Richard(2021)","Will Smith(0226)","actor"
"King Richard(2021)","Aunjanue Ellis(4712)","actress"
"King Richard(2021)","Jon Bernthal(6532)","actor"
"King Richard(2021)","Saniyya Sidney(1138)","actress"
"King Richard(2021)","Reinaldo Marcus Green(2264)","director"
"King Richard(2021)","Zach Baylin(8140)","writer"
"King Richard(2021)","Tim White(7321)","producer"
"King Richard(2021)","Trevor White(9465)","producer"
"King Richard(2021)","Kris Bowers(9283)","composer"
"Promising Young Woman(2020)","Margot Robbie(3338)","producer"
"Promising Young Woman(2020)","Carey Mulligan(9547)","actress"
"Promising Young Woman(2020)","Bo Burnham(2998)","actor"
"Promising Young Woman(2020)","Alison Brie(5340)","actress"
"Promising Young Woman(2020)","Clancy Brown(0317)","actor"
"Promising Young Woman(2020)","Emerald Fennell(3504)","director"
"Promising Young Woman(2020)","Tom Ackerley(3537)","producer"
"Promising Young Woman(2020)","Ben Browning(8845)","producer"
"Promising Young Woman(2020)","Ashley Fox(6779)","producer"
"Promising Young Woman(2020)","Josey McNamara(0755)","producer"
"Last Night in Soho(2021)","Steven Price(8527)","composer"
"Last Night in Soho(2021)","Thomasin McKenzie(7169)","actress"
"Last Night in Soho(2021)","Anya Taylor-Joy(6355)","actress"
"Last Night in Soho(2021)","Matt Smith(1002)","actor"
"Last Night in Soho(2021)","Diana Rigg(1671)","actress"
"Last Night in Soho(2021)","Edgar Wright(2367)","director"
"Last Night in Soho(2021)","Krysty Wilson-Cairns(0670)","writer"
"Last Night in Soho(2021)","Tim Bevan(9677)","producer"
"Last Night in Soho(2021)","Eric Fellner(1479)","producer"
"Last Night in Soho(2021)","Nira Park(1912)","producer"
"Canvas(2020)","Frank E. Abney III(2596)","director"
"Canvas(2020)","Paige Johnstone(7606)","producer"
"Canvas(2020)","Jermaine Stegall(0736)","composer"
"Nomadland(2020)","Ludovico Einaudi(1801)","composer"
"Nomadland(2020)","Frances McDormand(0531)","actress"
"Nomadland(2020)","David Strathairn(0657)","actor"
"Nomadland(2020)","Linda May(4508)","actress"
"Nomadland(2020)","Gay DeForest(4469)","actor"
"Nomadland(2020)","Chloé Zhao(5482)","director"
"Nomadland(2020)","Jessica Bruder(2798)","writer"
"Nomadland(2020)","Mollye Asher(1693)","producer"
"Nomadland(2020)","Dan Janvey(5766)","producer"
"Nomadland(2020)","Peter Spears(7379)","producer"
"Judas and the Black Messiah(2021)","Charles D. King(9798)","producer"
"Judas and the Black Messiah(2021)","Daniel Kaluuya(7207)","actor"
"Judas and the Black Messiah(2021)","LaKeith Stanfield(7751)","actor"
"Judas and the Black Messiah(2021)","Jesse Plemons(7146)","actor"
"Judas and the Black Messiah(2021)","Dominique Fishback(5774)","actress"
"Judas and the Black Messiah(2021)","Shaka King(9851)","director"
"Judas and the Black Messiah(2021)","Will Berson(7768)","writer"
"Judas and the Black Messiah(2021)","Kenneth Lucas(4219)","writer"
"Judas and the Black Messiah(2021)","Keith Lucas(5570)","writer"
"Judas and the Black Messiah(2021)","Ryan Coogler(3032)","producer"
"I Care a Lot(2020)","Doug Emmett(7781)","cinematographer"
"I Care a Lot(2020)","Rosamund Pike(3253)","actress"
"I Care a Lot(2020)","Peter Dinklage(7759)","actor"
"I Care a Lot(2020)","Eiza González(5462)","actress"
"I Care a Lot(2020)","Dianne Wiest(1848)","actress"
"I Care a Lot(2020)","J Blakeson(8335)","director"
"I Care a Lot(2020)","Michael Heimler(5332)","producer"
"I Care a Lot(2020)","Teddy Schwarzman(7061)","producer"
"I Care a Lot(2020)","Ben Stillman(2466)","producer"
"I Care a Lot(2020)","Marc Canham(9909)","composer"
"Cannabis Evolution(2019)","Jonny Boyer(7327)","self"
"Cannabis Evolution(2019)","Shad Nichols(7326)","self"
"Cannabis Evolution(2019)","Rick Wallen(5995)","self"
"Cannabis Evolution(2019)","Philip Gardiner(2813)","director"
"The Most Dangerous Game(1932)","Irving Pichel(1635)","writer"
"The Most Dangerous Game(1932)","Ernest B. Schoedsack(4325)","writer"
"You Only Live Once(1937)","Fritz Lang(0485)","writer"
"Citizen Kane(1941)","Orson Welles(0080)","director"
"Citizen Kane(1941)","Orson Welles(0080)","writer"
"Dumbo(1941)","John Elliotte(4675)","director"
"Dumbo(1941)","Ben Sharpsteen(9313)","writer"
"Dumbo(1941)","Bill Roberts(0860)","writer"
"Dumbo(1941)","Norman Ferguson(2568)","writer"
"Dumbo(1941)","Samuel Armstrong(5899)","writer"
"Dumbo(1941)","Jack Kinney(5741)","writer"
"Dumbo(1941)","John Elliotte(4675)","writer"
"Dumbo(1941)","Wilfred Jackson(4144)","writer"
"The Maltese Falcon(1941)","John Huston(1379)","writer"
"Casablanca(1942)","Michael Curtiz(2031)","writer"
"Rashomon(1950)","Akira Kurosawa(0041)","writer"
"Alice in Wonderland(1951)","Clyde Geronimi(4671)","writer"
"Alice in Wonderland(1951)","Wilfred Jackson(4144)","writer"
"Alice in Wonderland(1951)","Hamilton Luske(7217)","writer"
"Alice in Wonderland(1951)","Jack Kinney(5741)","writer"
"Pony Express(1953)","Jerry Hopper(4409)","writer"
"The Killing(1956)","Stanley Kubrick(0040)","writer"
"The Blob(1958)","Irvin S. Yeaworth Jr.(7105)","writer"
"The Blob(1958)","Russell S. Doughten Jr.(4893)","writer"
"The Hidden Fortress(1958)","Akira Kurosawa(0041)","writer"
"The Hangman(1959)","Michael Curtiz(2031)","writer"
"The 400 Blows(1959)","François Truffaut(0076)","writer"
"Shoot the Piano Player(1960)","François Truffaut(0076)","writer"
"Jules and Jim(1962)","François Truffaut(0076)","writer"
"Cléo from 5 to 7(1962)","Agnès Varda(9513)","writer"
"Vivre Sa Vie(1962)","Jean-Luc Godard(0419)","writer"
"Hud(1963)","Martin Ritt(8688)","writer"
"It's the Great Pumpkin, Charlie Brown(1966)","Bill Melendez(6837)","writer"
"The Boys in the Band(1970)","William Friedkin(1243)","writer"
"A Clockwork Orange(1971)","Stanley Kubrick(0040)","writer"
"The French Connection(1971)","William Friedkin(1243)","writer"
"Harold and Maude(1971)","Hal Ashby(0797)","writer"
"McCabe & Mrs. Miller(1971)","Robert Altman(0265)","writer"
"Boxcar Bertha(1972)","Martin Scorsese(0217)","writer"
"The Discreet Charm of the Bourgeoisie(1972)","Luis Buñuel(0320)","writer"
"Hanzo the Razor: Sword of Justice(1972)","Kenji Misumi(3014)","writer"
"Enter the Dragon(1973)","Robert Clouse(7195)","writer"
"Mean Streets(1973)","Martin Scorsese(0217)","writer"
"Alice Doesn't Live Here Anymore(1974)","Martin Scorsese(0217)","writer"
"F for Fake(1973)","Orson Welles(0080)","director"
"F for Fake(1973)","Oja Kodar(2648)","director"
"F for Fake(1973)","François Reichenbach(7025)","director"
"F for Fake(1973)","Orson Welles(0080)","writer"
"F for Fake(1973)","Gary Graver(4372)","writer"
"F for Fake(1973)","Oja Kodar(2648)","writer"
"F for Fake(1973)","François Reichenbach(7025)","writer"
"Eraserhead(1977)","David Lynch(0186)","writer"
"Rocky(1976)","John G. Avildsen(0814)","writer"
"Superman(1978)","Richard Donner(1149)","writer"
"Alien(1979)","Ridley Scott(0631)","writer"
"Lupin III: The Castle of Cagliostro(1979)","Hayao Miyazaki(4503)","writer"
"Airplane!(1980)","Jerry Zucker(8387)","writer"
"Airplane!(1980)","David Zucker(1878)","writer"
"Airplane!(1980)","Jim Abrahams(0720)","writer"
"Coal Miner's Daughter(1980)","Michael Apted(0776)","writer"
"The Elephant Man(1980)","David Lynch(0186)","writer"
"Raging Bull(1980)","Martin Scorsese(0217)","writer"
"Return to the 36th Chamber(1980)","Chia-Liang Liu(4906)","writer"
"The Road Warrior(1981)","George Miller(4306)","writer"
"Indiana Jones and the Raiders of the Lost Ark(1981)","Steven Spielberg(0229)","writer"
